Example_ID,Language_ID,Example_type,Primary_text,Original_orthography,Gloss,Analyzed_text,Translation,Translation_other,Comments,Reference_ID,Reference_pages
1492,2,,Bi sin-du xeleba-wa bu-o:-mi.,,I you-DAT bread-ACC give-PST-1SG,.,I gave you some bread.,,,234,524(ex.1035a)
1493,4,,kuʈʈi enikkǝ peena tannu,,child 1SG.DAT pen give.PST,.,The child gave me the pen.,,,259,204 (ex. 1014)
1494,4,,paattumma eṉṉooʈǝ paṟaɲɲu,,Pattumma 1SG.SOC tell.PST,.,Pattumma told me.,,,259,206 (ex. 1025)
1495,4,,ɲaan paɳʈaŋŋaɭ sneehitane eelpiccu,,I jewel:PL friend:ACC entrust:PST,.,I entrusted the jewels to (my) friend.,,,259,205 (ex. 1019)
1496,4,,ɲaan avaṉṉǝ raɳʈǝ pustakam ayaccukoʈuttu,,I he:DAT two book send:BEN:PST,.,I sent him two books (for his benefit).,,,259,348 (ex.1689)
1497,1839,,pul-o be ma dad,,money-OBJ.M to us gave,.,He gave the money to us.,,,260,139
1498,1839,,sæmm-eš dad-æm,,poison-3SG.PC gave-1SG,.,I gave him poison.,,,260,140
1499,1387,,wŏ sòng-le yi píng jiŭ gĕi tā,,I give-PFV one bottle wine to 3SG,.,I gave a bottle of wine to him/her.,,,261,376
1500,1387,,wŏ rēng-le nèi kuài ròu gĕi tā,,I toss-PFV that piece meat to 3SG,.,I tossed that piece of meat to him/her.,,,261,370
1501,6,,djaamu nji-rree-wu,,tucker II-I-give.PST.PTCP,.,I gave her tucker.,,,262,335
1502,6,,djaamu ma-rree-yaba=yu,,tucker III-I-send.PST.PTCP=3.F.IO,.,I sent the tucker to her.,,,262,335
1503,6,,arr-go-oroodja=mba magaarra bayaalala,,1-3-show.PST.PTCP=AUG that.I child,.,They showed me that child.,,,262,336
1504,2225,,puu-ch xiikay nye’-iny-x-a,,that.one-SBJ some 3/1-give-IRR-EMP,.,He will give me some.,,,78,162
1505,2225,,nyaach maap Goodwill ny-iny-x,,1SG.SBJ 2SG.ABS Goodwill 1/2-give-IRR,.,I am going to give you to Goodwill!,,,78,162
1506,9,,maga’riDa-du ‘wε-da-mỹ,,Margarida-BEN bring-1SG-VOL,.,I am going to take (it) for Margarida.,,,257,125
1507,2225,,tāt tintaŋ adil-ŋin tude mašl’uø-gele tadī-m,,CA that boy-DAT his daughter-ACC give-TR:3SG,.,Then he gave his daughter to that boy.,,,78,354
1508,2507,,met tet-ul [mer-ujī-t ejre-din] pugelbie-k kej-te-me,,I you-ACC [fly-ITER-SS:IPFV walk-SUP] fur-PRED give-FUT-OF:1SG,.,I’ll give you some fur for flying.,,,263,355
1509,12,,Minä annoin miehelle kirjan.,,I.NOM gave man.ALL book.ACC,.,I gave a/the man a/the book.,,,193,2
1510,13,,na-na kuphe-nuku di-walita,,they-OBJ fish-TOP.NON.A/S 3SG.NF-offer,.,He offered them fish.,,,236,236
1511,13,,nu-tedua-ɾu-nuku pi-a phita nu-siu,,1SG-sister_in_law-F-TOP.NON.SBJ 2SG-go 2SG.bring 1SG-for,.,Go and bring my sister in law for me.,,,236,237
1512,14,,O Pétr-os éstile tis María-s ta hrímata.,,the.NOM Petros-NOM send.3SG.PST the.GEN Maria-GEN the.ACC money.ACC,.,Peter sent Maria the money.,,,233,(ex.4)
1513,14,,O Pétr-os éstile ta hrímata s-tin María.,,the.NOM Petros-NOM send.3SG.PST the.ACC money.ACC.PL to-the Maria.ACC,.,Peter sent the money to Maria.,,,233,(ex.3)
1514,14,,O servitor-os servire ton peláti ena-n kafé.,,the.NOM waiter-NOM served the.ACC customer.ACC a-ACC coffee.ACC,.,The waiter served the customer a coffee.,,,233,(ex.5)
1515,15,,bè dí làlì cànìgé,,give.PST 3.M money Canige,.,He gave Canige money.,,,264,130
1516,15,,sìŋdè wéy wò bé toron-do,,Sinde cook mush DAT daughter-3.F,.,Sinde cooked mush for her daughter.,,,264,133
1517,16,,chǎn hây nǎŋs˘i kὲ̀̀ε khăw,,1SG give book to 3SG,.,I give a book to him.,,,238,p.c.
1518,16,,khǎay nǎ̀̀ŋs˘i hây (kὲ̀̀ε) khǎw,,sell book give (to) 3SG,.,Sell him a book.,,,238,p.c.
1519,16,,th˘i kràʔpǎw pay hây (*kὲ̀̀ε) khǎw,,carry bag go give (*to) 3SG,.,carry a bag to him,,,238,p.c.
1520,2561,,òhí háé ójé ósà.,,Ohi pay Oje debt,.,Ohi paid a debt to Oje./Ohi paid Oje a debt.,,,36,102
1521,2561,,òhí háé ósà lí òjè.,,Ohi pay debt APPL Oje,.,Ohi paid a debt to Oje.,,,36,102
1522,17,,E-puna=ra=tu tya-wa ebakwapiji peadya peolta.,,NPF-female=ERG=3SG.FM give-PRF small.child one ball,.,The woman gave a ball to the child. [elicited],,,201,125
1523,18,,Umugabo y-a-haa-ye umugóre igitabo,,man he-PST-give-ASP woman book,.,The man gave a book to the woman.,,,138,11
1524,2560,,Tamás viz-et ad a kutyá-k-nak.,,Thomas water-ACC give.INDF.3SG the dog-PL-DAT,.,Thomas gives water to the dogs.,,,272,198
1525,19,,pa-ní-ya tílaaki-na muyuux-mí-yaw,,3PL.NOM-give-PST woman-OBJ chief-GEN-ALL,.,They gave the woman to the chief.,,,86,334
1526,19,,pa-páxwi-ya miyúux-na natitayt-mí-knik,,3PL.NOM-steal-PST chief-OBJ person-GEN-ABL,.,They stole the chief from the people.,,,86,334
1527,19,,pa-ní-ya tílaaki miyúux-na,,3PL.NOM-give-PST woman chief-OBJ,.,They gave the woman to the chief.,,,86,334
1528,20,,nino ačveneb-s surat-eb-s gia-s,,Nino.NOM show.PRS-3SG.SBJ picture-PL-DAT Gia-DAT,.,Nino shows the pictures to Gia.,,,500,40
1529,20,,nino-m ačven-a surat-eb-i gia-s,,Nino-ERG show.AOR-3SG.SBJ picture-PL-NOM Gia-DAT,.,Nino showed the pictures to Gia.,,,500,40
1530,20,,turme rezo-s samajur-i učukebi-a dedis-tvis,,apparently Rezo-DAT bracelet-NOM give.PRF-3SG mother-for,.,Apparently Rezo has given a bracelet to his mother.,,,500,117
1531,21,,tanépwa bóro téʔe-Ø dí-an-i,,chief pig one-3SG.AD 3PL.RL-give-3SG.OBJ,.,They gave one pig to the chief.,,,145,159
1532,22,,Pena-n-ra bake-bo esé-bo meni-ai.,,Pena-ERG-EV child-PL.ABS advice-PL.ABS give-INC,.,Pena gives advice to the children.,,,239,528
1533,2559,,nal-da wuu-ja ngijn-ji,,head-NOM give-IMP 1SG-LOC,.,Pass me the (fish-)head!,,,211,335
1534,2559,,ngamathu wuu-ja thawula-y darr-i kardu-wuru,,mother.NOM give-ACT son.in.law-MLOC thigh-MLOC daughter-PROP,.,A mother would give her young daughter onto her son-in-law’s thigh.,,,211,335
1535,2559,,wuu-ja wirrin-da ngijn-waru-th!,,give-IMP money-NOM 1SG-(v)DAT-IMP,.,Give me money!,,,211,336
1536,2559,,maku dun-maru-tha wuu-ja nguku-wuru,,woman.NOM husband-VDAT-ACT give-ACT water-PROP,.,A woman gives water to her husband.,,,211,336
1537,2559,,nga-ku-l-da wuu-juru-y wuran-mu-juru-y nguku-u-juru-y,,1-INCL-PL-NOM give-POT-CLOC food-VDON-POT-CLOC water-VDON-POT-CLOC,.,We must give (him) food and water.,,,211,336
1538,23,,Girki-v min-du omakta-va purta-va bu:-re-n.,,friend-1SG.POSS I-DAT new-ACC.DEF knife-ACC.DEF give-NFUT-3SG,.,My friend gave me a/the new knife.,,,240,67
1539,25,,Mi’ ra-m con hwam Hatem.,,give 2s:RF-3sF PREP:3sM fish F.name,.,Give Hatem the fish.,,,230,124 (ex.182)
1540,25,,Mi’ ra-m (con) hwam.,,give 2s:RF-3sF (PREP:3sM) fish,.,Give her fish.,,,230,125 (ex.183)
1541,23,,Hunat hute-kle-vi mu:-je emev-re-n.,,girl child-LOC-DIR water-ACC.INDF bring-NFUT-3SG,.,The girl brought water to her child.,,,240,67
1542,23,,Gu:-kel min-tyki ulgur-ve.,,say-2SG.IMP 1SG-LOC.ALL story-ACC.DEF,.,Tell me the story.,,,240,67
1543,23,,D’av-ja-v o:kal.,,boat-ACC.INDF-1SG.POSS make.2SG.IMP,.,Make a boat for me.,,,240,147
1544,1903,,Juzi Marya-man muti-ta kara-rka,,José María-to mote-ACC give-3.PST,.,José gave/served mote to María.,,,241,70 (ex.251)
1545,1903,,wasi-ta rura-rka-ni ñuka churi-paj,,house-ACC make-PST-1SG my son-BEN,.,I made a house for my son.,,,241,113 (ex.446)
1546,1903,,Juzi-ka Marya-ta-mi Juan-ta riku-chi-rka,,José-TOP María-ACC-VAL Juan-ACC see-cause-3.PST,.,José caused María to see Juan.,,,241,136 (ex.551)
1547,24,,kumaar appa⋅v-ukku oru kaṭitam koṭu-tt-aaṉ,,Kumar father-DAT a letter give-PST-3SG.M,.,Kumar gave father a letter.,,,242,31
1548,24,,kumaar appa⋅v-iṭam oru kaṭitam koṭu-tt-aaṉ,,Kumar father-LOC a letter give-PST-3SG.M,.,Kumar gave father a letter.,,,242,31
1549,24,,kumaar tan paiyan-ukk-aaka⋅p paṇam ceer-tt-aaṉ,,Kumar he(OBL) boy-DAT-BEN money save-PST-3SG.M,.,Kumar saves money for the sake of his boy.,,,242,35
1550,2558,,Ra-natü=am≈sïai=o.,,3PL-send=1PL.EXCL≈A1=IND,.,They send us this.,,,229,227
1551,2558,,Mü-ele ïaklu mmüa aan-ku=ra.,,you-give.DEX top.DEX 2SG.come child-my=PL,.,Give the laying top to my children,,,229,228
1552,1426,,Ngunhu kanyara ngurnu jinkarn-ku yungku-lha ngurnula-ngu-u mimi-i.,,that.NOM man that.ACC stick-ACC give-PST that.DEF-GEN-ACC uncle-ACC,.,That man gave his uncle the digging stick.,,Both R and T take accusative case; there is no indexing of arguments on the verb.,411,67
1553,2471,,Aurelia-Ø Karmen-ta toto’i-ta miika-k.,,Aurelia-NOM Carmen-ACC hen-ACC give-PST.PFV,.,Aurelia gave Carmen the hen.,,,1,291
1554,2471,,Aurelia-Ø Karmen-ta-u toto’i-ta nenka-k.,,Aurelia-NOM Karmen-ACC-DIR hen-ACC sell-PST.PFV,.,Aurelia sold the hen to Carmen.,,,1,291
1555,2556,,gai-lai ghasa itd-u-ŋ.,,cow-DAT grass give-3SG.P-1SG.A,.,I gave the cow grass.,,,231,9 (ex.8a)
1556,16,,kháw hây khánŏm dèkdèk,,he give dessert children,.,He gave the children some dessert.,,,202,1
1557,2116,,Jȏhn ú-ník-è sínínì bànánà,,John SBJ-give-TNS friend banana,.,John gave a/the friend a banana.,,,33,311
1558,2562,,paŋpaar ʔan-rak-ka-peek,,flowers 3PL.SBJ-PST-1SG.OBJ-give2,.,They gave me flowers.,,,161,91
1560,2562,,tsewmaŋ=niʔ rool ʔa-ka-tsuan-piak,,Tsewmang=ERG meal 3SG.SBJ-1SG.OBJ-prepare2-BEN,.,Tsewmang made a meal for me.,,,161,97
1561,2020,,¿I-trooqui quih i-t-éque?,,3.POSS-vehicle the 3.SBJ:3.DO-Rl-give.gift,.,Did s/he give his/her car (as a gift)?,,,246,(ex.7)
1562,2020,,Hin ya-aom-oj.,,1SG.DO DIST-beg-PL,.,They were begging from me.,,,246,(ex.21)
1563,2020,,Tom quih he i-yo-cázit.,,money the 1.IO-3.SBJ:3.DO-DIST-grab,.,S/he grabbed the money away from me.,,,246,(ex.29)
1564,2020,,Síimet quih mí-ti i-t-áaom ...,,bread the 2.POSS-on 3.SBJ:3.DO-Rl-beg,.,S/he was begging for bread from you (SG) ...,,,246,(ex.40)
1565,2020,,¿Tóm quih ma hi-t-e?,,money the 2SG.DO 1SG.SBJ.TR-Rl-give.gift,.,Did I give you the money?,,,246,(ex.47)
1566,2020,,tiix me-iha-italháa i-i-m-aCa ha,,that.one 3.IO/2.OBJ-INF.TR-buy/sell SBJ.NMLZ-OM-N-know DECL,.,S/he can’t sell it to you (SG).,,,246,(ex.69)
1567,2020,,Míno cöiquitalháa hmiimzo.,,2.POSS.in 3.IO.INF.INTR.buy/sell 1SG.SBJ.TR.PROX.want,mi-ano co-ica-italháa h-mi-amzo,I want to sell it to you (PL).,,,246,(ex.73)
1568,11,,Der Vater lehrte die Kinder Lesen und Schreiben.,,the.NOM father.NOM taught the.ACC children.ACC reading.ACC and writing.ACC,.,Father taught the children reading and writing.,,,,
1569,2563,,ni ka=tsida ka=nana kiimaka,,1SG OBL=cup OBL=man give,.,I am giving the cup to the man.,,,270,268
1570,2563,,ma-tu ɨɨ i=ma-tɨpuni,,3SG.DEF-LOC you 1SG=INS/hand-awake,.,You woke me up for him.,,,270,284
1571,2323,,Ba y-ak’-ø ʔune.,,go ERG.3-give-ABS.3 PTS,.,He went to give it.,,,23,280 (ex.34a)
1572,2323,,ʔI-ø-s-kom¢an hun kampana y-uʔun hč’ultottik San-torenso.,,ASP-ABS.3-ERG.3-leave a bell his-for/on.account.of Our.Holy.Father San-Lorenzo,.,They left a bell for Our Holy Father St. Lawrence.,,,23,294 (ex.84)
1573,2323,,Ti mi č-av-ak’-b-on ʔep tak’ine.,,if Ø ASP-2.ERG-give-BEN-ABS.1 much money,.,If you will give me a lot of money.,,,23,280 (ex.34b)
1574,2564,,Saja mem-bawa surat itu kepada Ali.,,I TR-bring letter the to Ali,.,I brought the letter to Ali.,,,278,219 (ex.1a)
1575,2564,,Saja mem-bawa-kan Ali surat itu.,,I TR-bring-BEN Ali letter the,.,I brought Ali the letter.,,,278,219 (ex.2a)
1576,2564,,Ali kasih saja dia punja saputangan,,Ali gave me his thing handkerchief,.,Ali gave (to) me his handkerchief.,,,278,235 (ex.52a)
1577,449,,Hu-chule’ i na’-mu para hagu.,,ERG.1SG-bring the food-2SG.POSS for EMP.2SG,.,I brought your food for you.,,,279,52
1578,449,,Agupa’ baihu-chuli’-li’-i hao na’-mu.,,tomorrow IRR.1SG-take-RED-PRM ABS.2SG food-2SG.POSS,.,Tomorrow I will bring you food.,,,279,52
1579,2239,,ti-khwien-wia-ban seuanide-’ay,,1SG:3SG.AN-dog-give-PST man-to,.,I gave the dog to the man.,,,282,306 (ex.24)
1580,2239,,ta-khwien-wia-ban seuanide.,,1SG:3SG.AN:3SG.AN-dog-give-PST man,.,I gave the man the dog.,,,282,307 (ex.25)
1581,1179,,ay noo ga‿ [i se],,1SG.SBJ give 3SG.OBJ [3PL DAT],.,I gave it to them.,,,283,247 (ex.445a)
1582,1179,,ay noo [woy di se] hari,,1SG.SBJ give [woman DEF DAT] water,.,I gave the woman some water.,,,283,247 (ex.445d)
1583,1179,,ay noo ni ga,,1SG.SBJ give 2SG.OBJ 3SG.OBJ,.,I gave it to you.,,,283,247 (ex.446)
1584,1371,,Marija ta-t l-ittra lil Pawlu,,Mary give.PST-3SG.F the-letter to Paul,.,Mary gave the letter to Paul,,,268,117 (ex.29)
1585,1893,,the: qa-ta ʁzə-xsə-la tə-χua-(ʂa).,,3SG 1SG-LOC fish-three-CLF DIR-sell-1SG.U,.,He sold me three fish.,,,285,86
1586,1893,,sum the:-tɕ pi:-xsə-la de-l.,,teacher 3SG-GEN pen-three-CLF DIR-give,.,The teacher gave him three pens.,,,285,87
1587,2298,,Tuinuppü tammi eti uttuppühantü.,,boy 1PL.INCL.ACC gun.ACC give.PST,.,The boy gave us a gun.,,,286,40
1588,2298,,Antsia tümüüngküppühantü nüü kwasu’unna,,Angie.ACC bought.for I dress.ACC,.,I bought Angie a dress.,,,286,40
1589,2384,,ce k’ew-i chica-thu ew ma-hes-ta?,,DEM man-NOM bear-DAT fish DIR-give-PST,.,The man gave the fish to the bear.,,,287,12
1590,950,,hi ma napo d-iya,,3.NOM 1.OBL fish REF-give,.,He gave me the fish.,,,288,9
1592,2565,,I a doni-m’ an ma nde!,,2SG 3SG lend-IPFV 1SG at INACT,.,You will lend it to me!,,,322,197
1593,2565,,N maŋi i doni ra n ma sii-na ma.,,1SG can 2SG lend with 1SG POSS goat-DEF at,.,I can lend you my goat.,,,322,197
1594,2565,,Tumaani e samba kaseti-na ‘a.,,Tumaani 3PL resent cassette-DEF with,.,Tumaani presented them with a cassette.,,,322,199
1595,2565,,Nxo banta ji jita Maimuna ra.,,1PL.EXCL PRF DEM.PROX show Maimuna with,.,We have (already) shown this to Maimuna.,,,322,210
1596,2565,,"O a fala manga-nee bɛ, o faa ji sunkutun-na xɔn.",,2PL 3SG tell(speak) king-DEF/PL for 3SG come DEM.PROX girl-DEF at,.,You tell (it) to your kings that we came because of this girl.,,,322,213
1597,2566,,əy-nə maŋon-də sən-du-bu pi,,1SG-NOM 3SG-LOC cow-that-ACC give.PST,.,I gave that cow to him.,,,292,113
1598,2566,,əy-nə ma-bu sel pi,,1SG-A 3SG-P money give.PST,.,I gave him (some) money.,,,292,113
1599,2566,,əy-nə məsi cawbə-gi ləy-rəm-mi,,1SG-A this Chaoba-GEN buy-COMPL-NFUT,.,I bought it for Chaoba.,,,292,131
1600,2181,,pa n e-t-ʔam-kot3-tš newron k-eʔ-š maʔ,,ADV ADP 1-3-NRM-FMT-PL thing 3.M/F-bring-PS ADV,.,"So, I am going to bring them a thing like that now.",,,293,(ex.11d)
1601,2181,,arxentina š t-e-ʔe-k’n q’a:penk,,Argentina NOM 3-1-give-RM red_painting,.,"Argentina gave it to me, the red painting.",,,293,(ex.14d)
1602,2191,,E Toko paa hee bene Sookara bona overee,,ART Toko TAM give (OBJ)ART Sookara (OBJ)ART coconut,.,Toko gave Sookara the coconut.,,,321,(ex.1)
1603,2191,,naa na von [a sosopene a voon] [ki bene iaa],,1.EXCL TAM buy [ART saucepan ART new] [DAT ART Mum],.,We bought a new saucepan for Mum.,,,324,(ex.30)
1604,2567,,ku-a si ʔãa ku aŋki-a kea mari,,3SG-DECL FUT give 3SG father-DAT that money,.,He will give his father that money.,,,256,183 (ex.46a)
1606,2568,,Niisi aningaasa-nik tuni-vaa,,Niisi money-INS.PL give-IND.3SG>3SG,.,He gave Nisi money.,,,325,88
1607,2568,,tunissutissaq niviarsia-mut pisiara-ara,,present.ABS girl-ALL buy-IND.1SG>3SG,.,I bought a present for the girl.,,,325,213
1608,1052,,bɨ chu-s təm-is kita:b diva:n.,,I.NOM be.M.SG-1SG 3SG-DAT book giving,.,I am giving her/him a book.,,,326,252
1609,1052,,me dits təmis kita:b.,,I.ERG gave 3SG.F/M.DAT book,.,I gave him/her a book.,,,326,252
1610,1097,,Ma juwan e:lti a:n ma-s-ə-m,,I John to cup give-PST-EP-1SG,.,I gave the cup to John.,,,327,40
1611,1097,,Ma a:n juwan e:lti ma-s-e:m,,I cup John to give-PST-SG/OBJ+1SG,.,I gave the cup to John.,,,327,40 (ex.102a)
1612,1097,,(Ma) juwan a:n-na ma-s-e:m.,,(I) John cup-LOC give-PST-SG.1SG,.,I gave John a cup.,,,327,40
1613,79,,Yima-r met-t hay-më-r-t fëh-m.,,person-3SG.M woman-3SG.F give-REM.PST-3SG.M-3SG.F pig-3PL,.,A man gave a woman the pigs.,,,328,209
1614,79,,Yën-r-pnë hinamë-an-r nungwar,,child-3SG.M-REF brought-1SG-3SG bird,.,I brought a bird to the child.,,,328,200
1615,1133,,á:t-ok if-ón ínka-t wílfrid-ka ocó:si,,person-SBJ.FOC dog-OBJ.FOC 3SG.DAT.give-PST Wilfred-loan son,.,Someone gave a dog to Wilfred’s son.,,,329,517 (ex.9)
1616,1556,,kay<a>ɬe=us os pa:ko n-os charke,,give<DIR>=M.ABL ART.N.PST dog OBL-ART.N.PST dried_meat,.,He gave the dried meat to the dog.,,,330,282
1618,159,,nam dogo na sile-ko n-re presin,,1s:R feel 1s:IRR give-2s OBL-some present,.,I feel like giving you a present.,,,331,161
1619,159,,Na pa sle-ko sa-n raMare co pa hani-ko!,,1s.IRR SEQ give-2s to-CST devil 3s.IRR SEQ eat-2s,.,"I will give you to a devil, who will devour you!",,,331,161
1620,632,,bal-am miraɲ baŋ-gul yaɽaŋ-gu budin ba-gun ᶁugumbil-gu,,DET-NOM.III bean.NOM DET-ERG.I man-ERG take.PRS/PST DET-DAT.II woman-DAT,.,[The] man is taking beans to [the] woman.,,,332,102 (ex.297)
1621,632,,balam miraɲ baŋun ᶁugumbilŋu baŋgul yaɽaŋgu wugan,,DET:NOM.III bean.NOM DET:GEN.II woman:GEN DET:ERG.I man:ERG give.PRS/PST,.,[The] man gave [the] woman beans.,,,332,237 (ex.601)
1622,632,,bayi yaɽa baŋgun ᶁugumbiɽu baŋgum miraɲᶁu wugan,,DET.NOM.I man.NOM DET.ERG.II woman.ERG DET.INS.III bean.INS give.PRS/PST,.,[The] woman is giving [the] man beans.,,,332,94 (ex.245)
1623,2293,,Ko-hu’u-aku [te ika] [na iaku] [te iko’o],,2SG.IRR-give-1SG.OBJ [CORE fish] [NOM 1SG] [CORE 2SG],.,You will give me some fish.,,,335,55
1624,2293,,Ko-hu’u te ika [na iko’o] [te iaku],,2SG.IRR-give CORE fish [NOM 2SG] [CORE 1SG],.,You will give me some fish.,,,335,55 (ex.10)
1625,2293,,no-kahu-’e na doe te kene-su i iaku.,,3.R-send-3.OBJ NOM money CORE friend-1SG.POSS OBL 1SG,.,My friend send some money to me.,,,335,103
1626,889,,Nä-nive-’zasana u-ž-e?,,2SG.SBJ-1PL.OBJ-pay AUX-MED-Q,.,Did you pay us?,,,337,9 (ex.20)
1627,1166,,Minca-nun halapeci-kkey ton-ul tuli-ess-eyo.,,Minca-TC grandfather-ato money-ACC give-PST-POL,.,Minca gave her grandfather some money.,,,339,84
1628,1166,,na-nun chayk-ul sa-se cokha-eykey cwu-ess-ta.,,I-TC book-ACC buy-and nephew-to(DAT) give-PST-DC,.,I bought a book and gave (it) to my nephew.,,,339,84
1629,1166,,ne-nun ku photo Mia(-hanthey)-lul cwu-ess-ni?,,you-TC the grape Mia(-to)-ACC give-PST-Q,.,Did you give the grapes TO MIA?,,,339,184
1630,1166,,nwukwu-tele/poko o-la-ko hay-ss-ni?,,who-to come-IMP-QUOT say-PST-Q,.,Whom did (you) tell to come?,,,339,238
1631,1103,,‘áo-p ke tará-s-à péré-p-à kè màa,,man-PGN DECL woman-PGN-OBL bread-PGN-OBL TNS give,.,The man gave the woman bread.,,,338,76
1632,2012,,de=jon kweh ʔen smaʔ driʔ,,3.A=give biscuit.PL LOC people 1.self,.,They gave biscuits to my people.,,,345,250 (ex.13a)
1633,2012,,yɔk [knɔn ji] kwεh!,,take [child 2]BEN biscuit,.,Take a biscuit (for) your child!,,,345,250 (ex.19)
1634,275,,Jon-ek Miren-i liburu-a ema-n z-Ø-Ø-Ø-io-n.,,John-ERG Mary-DAT book-SG.ABS give-PFV 3SG.ERG-PST-3.ABS-TR.AUX-3SG.DAT-PST,.,John gave the book to Mary.,,,349,7
1635,275,,ama-rentzat eros-i d-Ø-it-u-t lore-ak,,mother-SG.BEN buy-PFV 3.ABS-PRS-ABS.PL-TR.AUX-1SG.ERG flower-PL.ABS,.,I have bought some flowers for mother.,,,349,156
1636,714,,Bi-a ang-na cha-ko ronʔ-a.,,3SG.M-NOM 1SG-DAT tea-ACC give-NEUT,.,He gives me tea.,,,350,188
1637,714,,Anga nangʔ-ko agana.,,1SG 2SG-ACC speak.NEUT,.,I speak to you.,,,350,186
1638,597,,Nulu pulaNa NiNa putu yiŋki-ṇa wara-yi,,3SG.NF.A 3DU.OBJ 3SG.NF.OBJ thing.ABS give-PART AUX-PRS,.,He gave them that thing.,,,353,115
1639,597,,ŋani wapa-yi ŋandi-ya puka mani-la,,1SG.SBJ go-PRS mother-DAT food.ABS get-IMPL.SS,.,I am going for my mother to get some food.,,,353,136
1640,604,,Ngini-rni bundurru ngaba-nga-rruku ngarnu ngindi-rna marluka-rna.,,that(N)-FOC food have-1SG-go.PST 3SG.ACC.M that(M)-DAT old.man-DAT,.,I took some food to that old man.,,,354,106
1641,604,,Wunya-nga-yi nginda-rni marluka balika ya-ju jabarrka ngunya-nga-yi.,,give-1SG-FUT that(M)-FOC old.man hungry.M 3SG-do liver give-1SG-FUT,.,I’ll give the liver to that hungry old man.,,,354,106
1642,604,,Nginda-baja-rni burdba-nga-nu-rra nginda-bajii-rni-ngka.,,that(M)-PL.ANIM-ERG send-1SG-do.PST-RRA that(M)-DU.ANIM-FOC-ALL,.,I sent that mob over to that other mob.,,,354,108
1643,928,,Ememqut k-zil-ʔin °plah °ksalx әnnan-ke.,,Ememqut INFIII>-give-<INFIII big blister PP.3SG-DAT,.,Ememqut gave him a big blister.,,,356,77
1644,928,,Neʔn babu-nke әn’ç-eʔn t-әnkļ-aļ-çeʔn.,,now grandmother-DAT fish-PL 1SG-send-FUT-3PL.P,.,Now I will send fish to the grandmother.,,,356,78
1645,422,,Ngoh sung bun syu keuih.,,I give CLF book he,.,I gave him a book.,,,8,106 (ex.2)
1646,422,,Ngoh sung keuih bun syu.,,I give he CLF book,.,I gave him a book.,,,8,106 (ex.1)
1647,422,,Ngoh sung bun syu bei keuih,,I give CLF book to he,.,I gave a book to him.,,,8,106 (ex.3)
1648,2447,,Mí má kē ǀà’ā càūn kē dàbà.,,1SG TOP PST give porridge TR child,.,I gave the child porridge.,,,333,(ex.5b)
1649,2447,,Mí má kē éà|ā dàbà kē càūn.,,1SG TOP PST give child TR porridge,.,I gave the child porridge.,,,333,(ex.5a)
1650,2447,,!ȁxȁkx’àò má kē cōān dȁhmà n|ùM.,,doctor TOP PST refuse woman medicine,.,The doctor refused the woman the medicine.,,,333,(ex.23)
1651,2447,,||’ūān tcí-m̏hè tcā |à’ā à tȁqè,,buy thing-DIM.PL two BEN 2SG mother,.,Buy a few things for your mother.,,,333,(ex.46a)
1652,673,,Kɔ̀kú ná àsɔ́n Àsíbá.,,Koku give crab Asiba,.,Koku gave Asiba (some) crab.,,,189,71 (ex.2a)
1653,673,,Kɔ̀kú sà àsɔ́n nú Àsíbá.,,Koku sell crab to Asiba,.,Koku sold crab to Asiba.,,,189,72 (ex.4)
